ticker,claim_type,claim,source_url,source_name,published_at,research_date,confidence,direction,notes
6488,other,矽晶圓將因記憶體/成熟製程擴產而轉為嚴重缺貨,https://www.youtube.com/watch?v=UCatYJ01qfM,郭哲榮分析師-摩爾證券投顧,2026-08-11,2026-09-13,0.25,positive,影片 UCatYJ01qfM 自動萃取，未核實；入 evidence_ledger 前需人工確認
TAIEX,other,今年上市公司獲利年增59%、明年29%，GDP今年11%明年6%,https://www.youtube.com/watch?v=Xu3rURdKb1U,鈔錢部署–華視優選,2026-08-22,2026-09-13,0.45,positive,影片 Xu3rURdKb1U 自動萃取，未核實；入 evidence_ledger 前需人工確認
3037,governance,欣興洗產地事件本質偏籌碼面(主動式ETF持有部位大)而非做假帳,https://www.youtube.com/watch?v=_aZeEUVV24o,鈔錢部署–華視優選,2026-09-12,2026-09-13,0.3,neutral,影片 _aZeEUVV24o 自動萃取，未核實；入 evidence_ledger 前需人工確認
8299,order_visibility,HBM/DRAM缺貨導致供應鏈瓶頸持續，Dell等大廠反映記憶體供給不足,https://www.youtube.com/watch?v=_tsuHmB-QWE,郭哲榮分析師-摩爾證券投顧,2026-09-02,2026-09-13,0.5,positive,影片 _tsuHmB-QWE 自動萃取，未核實；入 evidence_ledger 前需人工確認
2454,order_visibility,聯發科深化輝達/Alphabet合作，ASIC題材延伸至智原(3035),https://www.youtube.com/watch?v=_tsuHmB-QWE,郭哲榮分析師-摩爾證券投顧,2026-09-02,2026-09-13,0.45,positive,影片 _tsuHmB-QWE 自動萃取，未核實；入 evidence_ledger 前需人工確認
6182,eps_revision,"Q2轉虧為盈,毛利率19.03%→22.64%,單季淨利季增13.8倍",https://www.youtube.com/watch?v=bJJsjz5k5Tg,先探i投資,2026-08-21,2026-09-13,0.6,positive,影片 bJJsjz5k5Tg 自動萃取，未核實；入 evidence_ledger 前需人工確認
6182,order_visibility,"7月營收年增18.9%,前7月累計年增10.5%,庫存去化近尾聲",https://www.youtube.com/watch?v=bJJsjz5k5Tg,先探i投資,2026-08-21,2026-09-13,0.6,positive,影片 bJJsjz5k5Tg 自動萃取，未核實；入 evidence_ledger 前需人工確認
6182,new_capacity,"159.5億元擴產二林(12吋,2027中月產能10萬片)/鄭州(7.5萬片)/竹南GaN(2000片)",https://www.youtube.com/watch?v=bJJsjz5k5Tg,先探i投資,2026-08-21,2026-09-13,0.6,positive,影片 bJJsjz5k5Tg 自動萃取，未核實；入 evidence_ledger 前需人工確認
6182,new_product_mix,"方形矽晶圓/SOI矽光子完成客戶導入並出貨,切入AI先進封裝/CPO材料供應鏈",https://www.youtube.com/watch?v=bJJsjz5k5Tg,先探i投資,2026-08-21,2026-09-13,0.55,positive,影片 bJJsjz5k5Tg 自動萃取，未核實；入 evidence_ledger 前需人工確認
6182,governance,"159.5億元擴產恐需發行可轉債(CB),未來1~2年可能稀釋股本",https://www.youtube.com/watch?v=bJJsjz5k5Tg,先探i投資,2026-08-21,2026-09-13,0.5,negative,影片 bJJsjz5k5Tg 自動萃取，未核實；入 evidence_ledger 前需人工確認
6488,other,"矽晶圓(6吋/8吋/12吋)三年多來首度全面調漲約一成,產業鏈報價陸續生效",https://www.youtube.com/watch?v=bWdKiMGXFOc,郭哲榮分析師-摩爾證券投顧,2026-08-24,2026-09-13,0.45,positive,影片 bWdKiMGXFOc 自動萃取，未核實；入 evidence_ledger 前需人工確認
,other,美國公債規模自2020年約23兆美元增至2026年近40兆美元,https://www.youtube.com/watch?v=bv984mVidR8,郭哲榮分析師-摩爾證券投顧,2026-08-19,2026-09-13,0.5,negative,影片 bv984mVidR8 自動萃取，未核實；入 evidence_ledger 前需人工確認
2885,other,元大金2天填息成功，今年漲幅5至6成以上創歷史新高,https://www.youtube.com/watch?v=gCzw57b_w4k,鈔錢部署–華視優選,2026-09-06,2026-09-13,0.55,positive,影片 gCzw57b_w4k 自動萃取，未核實；入 evidence_ledger 前需人工確認
2890,eps_revision,永豐金獲利年增率高、股價位階相對低,https://www.youtube.com/watch?v=gCzw57b_w4k,鈔錢部署–華視優選,2026-09-06,2026-09-13,0.5,positive,影片 gCzw57b_w4k 自動萃取，未核實；入 evidence_ledger 前需人工確認
2883,eps_revision,凱基金獲利年增率高，股價淨值比僅1.61偏低,https://www.youtube.com/watch?v=gCzw57b_w4k,鈔錢部署–華視優選,2026-09-06,2026-09-13,0.5,positive,影片 gCzw57b_w4k 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,order_visibility,8月營收月增約10%，Q3累計營收達成率67.9%超越理論值66.7%,https://www.youtube.com/watch?v=jYRlnceC7F0,郭哲榮分析師-摩爾證券投顧,2026-09-10,2026-09-13,0.6,positive,影片 jYRlnceC7F0 自動萃取，未核實；入 evidence_ledger 前需人工確認
8299,eps_revision,記憶體缺貨轉用Flash補位，與大廠關係良好可望取得料源，明年EPS估看400~500元,https://www.youtube.com/watch?v=jYRlnceC7F0,郭哲榮分析師-摩爾證券投顧,2026-09-10,2026-09-13,0.3,positive,影片 jYRlnceC7F0 自動萃取，未核實；入 evidence_ledger 前需人工確認
PCB_ABF族群,new_capacity,CoWoS面積擴大、層數增加帶動ABF載板單價提升，未來兩三年產能滿載,https://www.youtube.com/watch?v=mMnHFPK9EZg,鈔錢部署–華視優選,2026-08-16,2026-09-13,0.5,positive,影片 mMnHFPK9EZg 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,other,先進封裝/測試門檻持續墊高，龍頭本益比可望向台積電看齊,https://www.youtube.com/watch?v=mMnHFPK9EZg,鈔錢部署–華視優選,2026-08-16,2026-09-13,0.4,positive,影片 mMnHFPK9EZg 自動萃取，未核實；入 evidence_ledger 前需人工確認
8299,order_visibility,DRAM/HBM缺貨帶動記憶體供應鏈報價與需求上升,https://www.youtube.com/watch?v=oKGyo9-lu10,郭哲榮分析師-摩爾證券投顧,2026-08-07,2026-09-13,0.5,positive,影片 oKGyo9-lu10 自動萃取，未核實；入 evidence_ledger 前需人工確認
5347,eps_revision,世界先進Q2 EPS 3.19元、上半年5.02元，惟認列環球晶交叉持股影響可比性,https://www.youtube.com/watch?v=oKGyo9-lu10,郭哲榮分析師-摩爾證券投顧,2026-08-07,2026-09-13,0.45,neutral,影片 oKGyo9-lu10 自動萃取，未核實；入 evidence_ledger 前需人工確認
2317,eps_revision,鴻海今年EPS估16~18元(上半年已達7.84元),https://www.youtube.com/watch?v=pS8LzTOLbvM,郭哲榮分析師-摩爾證券投顧,2026-08-12,2026-09-13,0.35,positive,影片 pS8LzTOLbvM 自動萃取，未核實；入 evidence_ledger 前需人工確認
2317,next_platform,鴻海推進Genesis平台，整合生成式AI+數位孿生+工廠資料，目標賣一整套機器人系統而非單一設備,https://www.youtube.com/watch?v=q6vpGJYRs5k,MVP財經生活頻道,2026-08-13,2026-09-13,0.5,positive,影片 q6vpGJYRs5k 自動萃取，未核實；入 evidence_ledger 前需人工確認
2328,new_product_mix,廣宇以Magnax無軛軸向磁通馬達切入人形機器人大關節，目標從線束廠轉型為機器人零組件供應商,https://www.youtube.com/watch?v=q6vpGJYRs5k,MVP財經生活頻道,2026-08-13,2026-09-13,0.5,positive,影片 q6vpGJYRs5k 自動萃取，未核實；入 evidence_ledger 前需人工確認
2328,order_visibility,廣宇2026年三大動能：中國雲端服務供應商合作(H2起)、北美挖礦機、機器人業務,https://www.youtube.com/watch?v=q6vpGJYRs5k,MVP財經生活頻道,2026-08-13,2026-09-13,0.5,positive,影片 q6vpGJYRs5k 自動萃取，未核實；入 evidence_ledger 前需人工確認
2354,new_product_mix,鴻準已出貨氣冷散熱3D VC產品，AI伺服器/資料中心散熱需求提升將帶動訂單能見度,https://www.youtube.com/watch?v=q6vpGJYRs5k,MVP財經生活頻道,2026-08-13,2026-09-13,0.5,positive,影片 q6vpGJYRs5k 自動萃取，未核實；入 evidence_ledger 前需人工確認
2354,next_platform,"鴻準2025年投資3,000萬美元深化AI機器人技術布局，提出五大發展策略",https://www.youtube.com/watch?v=q6vpGJYRs5k,MVP財經生活頻道,2026-08-13,2026-09-13,0.5,positive,影片 q6vpGJYRs5k 自動萃取，未核實；入 evidence_ledger 前需人工確認
00631L,other,槓桿型ETF(0050正2)於2022年升息及後續關稅戰期間曾下跌約50%，遠高於大盤同期跌幅,https://www.youtube.com/watch?v=qjFyo_xS5-s,MVP財經生活頻道,2026-08-01,2026-09-13,0.5,negative,影片 qjFyo_xS5-s 自動萃取，未核實；入 evidence_ledger 前需人工確認
5434,order_visibility,崇越法說會指矽晶圓市場熱絡，晶圓代工/記憶體稼動率90~95%,https://www.youtube.com/watch?v=rhHw2cOe0Vs,郭哲榮分析師-摩爾證券投顧,2026-08-18,2026-09-13,0.5,positive,影片 rhHw2cOe0Vs 自動萃取，未核實；入 evidence_ledger 前需人工確認
2317,eps_revision,鴻海明後年EPS看20元，目前本益比13倍偏低,https://www.youtube.com/watch?v=rv3nqZgxar4,郭哲榮分析師-摩爾證券投顧,2026-08-06,2026-09-13,0.45,positive,影片 rv3nqZgxar4 自動萃取，未核實；入 evidence_ledger 前需人工確認
8299,governance,群聯執行長年內三度加碼自家股票,https://www.youtube.com/watch?v=rv3nqZgxar4,郭哲榮分析師-摩爾證券投顧,2026-08-06,2026-09-13,0.5,positive,影片 rv3nqZgxar4 自動萃取，未核實；入 evidence_ledger 前需人工確認
6488,eps_revision,矽晶圓現貨與長約價格轉正，接受雙位數漲價,https://www.youtube.com/watch?v=s0s0uxCqalE,郭哲榮分析師-摩爾證券投顧,2026-08-25,2026-09-13,0.6,positive,影片 s0s0uxCqalE 自動萃取，未核實；入 evidence_ledger 前需人工確認
3532,order_visibility,投信近期認養買超，矽晶圓缺料情況確立,https://www.youtube.com/watch?v=s0s0uxCqalE,郭哲榮分析師-摩爾證券投顧,2026-08-25,2026-09-13,0.45,positive,影片 s0s0uxCqalE 自動萃取，未核實；入 evidence_ledger 前需人工確認
2408,other,南亞科於第三方公允價值模型顯示已跌出低估區間,https://www.youtube.com/watch?v=s4zreVAUcZE,尼可拉斯楊Live精,2026-08-10,2026-09-13,0.4,positive,影片 s4zreVAUcZE 自動萃取，未核實；入 evidence_ledger 前需人工確認
2344,other,華邦電於第三方公允價值模型顯示已跌出低估區間,https://www.youtube.com/watch?v=s4zreVAUcZE,尼可拉斯楊Live精,2026-08-10,2026-09-13,0.4,positive,影片 s4zreVAUcZE 自動萃取，未核實；入 evidence_ledger 前需人工確認
2360,next_platform,致茂投入台積電CPO配套測試方案開發，可望接棒光通訊檢測題材,https://www.youtube.com/watch?v=sIsrZc4_rGo,鈔錢部署–華視優選,2026-09-11,2026-09-13,0.5,positive,影片 sIsrZc4_rGo 自動萃取，未核實；入 evidence_ledger 前需人工確認
多檔(CPO供應鏈),next_platform,Marvell預期NPO/CPO 2028年商業化，光通訊供應鏈成長跟不上需求，供給吃緊,https://www.youtube.com/watch?v=sIsrZc4_rGo,鈔錢部署–華視優選,2026-09-11,2026-09-13,0.5,positive,影片 sIsrZc4_rGo 自動萃取，未核實；入 evidence_ledger 前需人工確認
3374,eps_revision,"精材2026H1 EPS 2.88元(去年同期1.5元),法人估全年優於去年4.99元",https://www.youtube.com/watch?v=sRGqYVaFsDQ,MVP財經生活頻道,2026-08-27,2026-09-13,0.6,positive,影片 sRGqYVaFsDQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
3374,next_platform,精材IVR晶背銅加工製程預計今年底完成驗證、明年初試量產,https://www.youtube.com/watch?v=sRGqYVaFsDQ,MVP財經生活頻道,2026-08-27,2026-09-13,0.55,positive,影片 sRGqYVaFsDQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
3443,eps_revision,"法人估創意明年EPS看增至101元(今年EPS轉錄缺漏,待查)",https://www.youtube.com/watch?v=sRGqYVaFsDQ,MVP財經生活頻道,2026-08-27,2026-09-13,0.5,positive,影片 sRGqYVaFsDQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
3443,order_visibility,"特斯拉AI5自駕晶片明年量產,創意可望拿下百萬顆規模代工訂單(以年銷200萬台估算)",https://www.youtube.com/watch?v=sRGqYVaFsDQ,MVP財經生活頻道,2026-08-27,2026-09-13,0.5,positive,影片 sRGqYVaFsDQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
5347,eps_revision,"法人估世界先進明年EPS達8元,較今年成長約3成",https://www.youtube.com/watch?v=sRGqYVaFsDQ,MVP財經生活頻道,2026-08-27,2026-09-13,0.6,positive,影片 sRGqYVaFsDQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
5347,new_capacity,與恩智浦合資廠第一期產能預計2027Q1量產,https://www.youtube.com/watch?v=sRGqYVaFsDQ,MVP財經生活頻道,2026-08-27,2026-09-13,0.5,positive,影片 sRGqYVaFsDQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
6789,new_product_mix,"采鈺受惠智慧眼鏡、車用ADAS需求回溫,法人估營收較去年大幅成長約五成",https://www.youtube.com/watch?v=sRGqYVaFsDQ,MVP財經生活頻道,2026-08-27,2026-09-13,0.5,positive,影片 sRGqYVaFsDQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,next_platform,"台積電與Sony合資目標2029年量產手機用CMOS影像感測器,可望帶動晶圓級封測與光學元件需求",https://www.youtube.com/watch?v=sRGqYVaFsDQ,MVP財經生活頻道,2026-08-27,2026-09-13,0.45,positive,影片 sRGqYVaFsDQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
1560,eps_revision,"中砂今年EPS估12元、明年估17元,外資原目標價900元",https://www.youtube.com/watch?v=utRQ3Flu2K8,鈔錢部署–華視優選,2026-09-10,2026-09-13,0.55,positive,影片 utRQ3Flu2K8 自動萃取，未核實；入 evidence_ledger 前需人工確認
1680,other,"三星1.4奈米製程延後至2029年,陸行之點名家登、中砂、崇越等台積電供應鏈受惠、定價權提升",https://www.youtube.com/watch?v=utRQ3Flu2K8,鈔錢部署–華視優選,2026-09-10,2026-09-13,0.4,positive,影片 utRQ3Flu2K8 自動萃取，未核實；入 evidence_ledger 前需人工確認
2408,other,MSCI調整新增南亞科為成分股,https://www.youtube.com/watch?v=v_RbDkahHPg,郭哲榮分析師-摩爾證券投顧,2026-08-13,2026-09-13,0.6,positive,影片 v_RbDkahHPg 自動萃取，未核實；入 evidence_ledger 前需人工確認
8299,other,MSCI調整新增群聯為成分股,https://www.youtube.com/watch?v=v_RbDkahHPg,郭哲榮分析師-摩爾證券投顧,2026-08-13,2026-09-13,0.6,positive,影片 v_RbDkahHPg 自動萃取，未核實；入 evidence_ledger 前需人工確認
2344,other,MSCI調整新增華邦電為成分股,https://www.youtube.com/watch?v=v_RbDkahHPg,郭哲榮分析師-摩爾證券投顧,2026-08-13,2026-09-13,0.6,positive,影片 v_RbDkahHPg 自動萃取，未核實；入 evidence_ledger 前需人工確認
2382,eps_revision,廣達Q2 EPS 7.43元，年化推估全年約30元，本益比僅約11倍,https://www.youtube.com/watch?v=v_RbDkahHPg,郭哲榮分析師-摩爾證券投顧,2026-08-13,2026-09-13,0.4,positive,影片 v_RbDkahHPg 自動萃取，未核實；入 evidence_ledger 前需人工確認
2317,eps_revision,法人預估今年EPS 18元，2027年上看22元,https://www.youtube.com/watch?v=yq6cKbR7asU,MVP財經生活頻道,2026-08-06,2026-09-13,0.5,positive,影片 yq6cKbR7asU 自動萃取，未核實；入 evidence_ledger 前需人工確認
2317,new_capacity,AI伺服器機櫃出貨量可望倍數成長，市占率預估超過四成,https://www.youtube.com/watch?v=yq6cKbR7asU,MVP財經生活頻道,2026-08-06,2026-09-13,0.5,positive,影片 yq6cKbR7asU 自動萃取，未核實；入 evidence_ledger 前需人工確認
6414,eps_revision,法人預估樺漢今年EPS 30.3元，年增約3成,https://www.youtube.com/watch?v=yq6cKbR7asU,MVP財經生活頻道,2026-08-06,2026-09-13,0.5,positive,影片 yq6cKbR7asU 自動萃取，未核實；入 evidence_ledger 前需人工確認
6414,order_visibility,收購Kontron整合全球品牌與通路，工控訂單能見度提升,https://www.youtube.com/watch?v=yq6cKbR7asU,MVP財經生活頻道,2026-08-06,2026-09-13,0.45,positive,影片 yq6cKbR7asU 自動萃取，未核實；入 evidence_ledger 前需人工確認
2383,eps_revision,"台光電外資目標價上看9,500-10,000元",https://www.youtube.com/watch?v=zPJ_kLnO_aM,鈔錢部署–華視優選,2026-08-18,2026-09-13,0.45,positive,影片 zPJ_kLnO_aM 自動萃取，未核實；入 evidence_ledger 前需人工確認
8046,eps_revision,"南電為ABF族群法人買進首選，目標價2,300元",https://www.youtube.com/watch?v=zPJ_kLnO_aM,鈔錢部署–華視優選,2026-08-18,2026-09-13,0.45,positive,影片 zPJ_kLnO_aM 自動萃取，未核實；入 evidence_ledger 前需人工確認
3037,order_visibility,欣興同時取得台積電與Intel訂單，今年擴大資本支出,https://www.youtube.com/watch?v=zPJ_kLnO_aM,鈔錢部署–華視優選,2026-08-18,2026-09-13,0.5,positive,影片 zPJ_kLnO_aM 自動萃取，未核實；入 evidence_ledger 前需人工確認
2368,next_platform,AI PCB與銅箔基板需求成長，列入台日韓PCB ETF成分股,https://www.youtube.com/watch?v=zPJ_kLnO_aM,鈔錢部署–華視優選,2026-08-18,2026-09-13,0.45,positive,影片 zPJ_kLnO_aM 自動萃取，未核實；入 evidence_ledger 前需人工確認
TWII,other,台灣上半年經濟增長率約13%，全年主計處估11%以上，優於原先市場預估,https://www.youtube.com/watch?v=zZFqTpQ6yzc,鈔錢部署–華視優選,2026-08-18,2026-09-13,0.5,positive,影片 zZFqTpQ6yzc 自動萃取，未核實；入 evidence_ledger 前需人工確認
多檔(供應鏈),order_visibility,非紅供應鏈轉單效應帶動台灣接單暴增（先進製程/封裝/伺服器/PCB/散熱電源）,https://www.youtube.com/watch?v=zZFqTpQ6yzc,鈔錢部署–華視優選,2026-08-18,2026-09-13,0.5,positive,影片 zZFqTpQ6yzc 自動萃取，未核實；入 evidence_ledger 前需人工確認
